59.424000	22.107000	21.418000	66.261000
59.480000	22.017000	21.421000	61.475000
59.564000	21.785000	21.904000	68.025000
59.342000	23.859000	21.744000	63.631000
59.998000	21.952000	21.695000	66.975000
60.201000	21.375000	21.860000	72.603000
59.802000	21.850000	21.848000	70.537000
59.836000	21.693000	21.981000	69.708000
59.902000	21.829000	21.680000	64.133000
59.861000	21.447000	21.999000	59.835000
60.138000	20.229000	21.754000	57.732000
