36.650000	22.951000	19.290000	71.693000
36.039000	22.500000	19.443000	62.796000
36.492000	23.040000	19.221000	66.155000
36.462000	22.654000	19.266000	66.083000
36.491000	23.003000	19.162000	69.918000
36.070000	22.638000	19.329000	73.874000
36.343000	23.110000	19.202000	71.446000
36.447000	22.796000	19.217000	69.839000
36.076000	22.749000	19.209000	72.036000
36.562000	23.186000	19.115000	73.233000
36.582000	23.058000	19.431000	67.012000
