361.356000	62.306000	18.537000	124.790000
363.225000	62.756000	16.583000	126.057000
361.361000	63.299000	18.404000	124.711000
359.301000	62.569000	18.669000	123.533000
352.926000	62.884000	18.177000	120.392000
356.411000	60.861000	18.154000	122.535000
360.175000	63.839000	18.265000	119.791000
355.856000	62.349000	18.884000	123.935000
354.885000	66.476000	18.872000	121.128000
357.344000	62.198000	17.566000	124.342000
