451.6	52.9	19.0	133.2
418.8	78.7	18.9	124.1
420.4	66.4	18.9	138.8
450.5	38.4	19.1	115.3
434.2	54.1	19.0	124.6
413.3	77.9	18.9	119.0
459.7	35.0	19.1	126.1
441.9	61.6	19.1	128.7
398.3	79.0	18.9	134.8
446.1	43.2	19.0	110.9
