70.6	50.0	11.3	49.3
70.3	101.5	11.3	49.6
70.7	50.0	11.3	49.4
70.5	50.4	11.3	49.5
70.4	52.1	11.3	53.8
70.5	50.2	11.3	49.6
70.4	50.2	11.4	49.3
70.2	76.1	11.3	49.4
