384.6	117.5	29.2	37.0
384.4	122.7	29.2	37.0
389.6	116.2	29.4	38.3
375.8	130.0	29.4	37.7
388.4	113.2	29.3	36.9
383.8	114.7	29.2	36.9
383.6	125.8	29.2	37.1
382.5	123.1	29.2	37.0
380.0	120.8	29.2	37.1
382.5	125.2	29.1	37.6
