1	0.114000	0.013000	0.085000	0.0
1	0.114000	0.011000	0.088000	0.0
1	0.124000	0.013000	0.088000	0.0
1	0.115000	0.017000	0.088000	0.0
1	0.120000	0.011000	0.088000	0.0
1	0.110000	0.023000	0.089000	0.0
1	0.123000	0.010000	0.087000	0.0
1	0.117000	0.012000	0.087000	0.0
1	0.116000	0.013000	0.088000	0.0
1	0.103000	0.012000	0.087000	0.0
1	0.113000	0.011000	0.088000	0.0
2	0.353000	0.032000	0.074000	.05820100
2	0.347000	0.032000	0.075000	.05892861
2	0.348000	0.031000	0.074000	.05810110
2	0.351000	0.031000	0.074000	.05523135
2	0.345000	0.032000	0.073000	.06031440
2	0.350000	0.032000	0.072000	.06233706
2	0.351000	0.032000	0.072000	.05609652
2	0.347000	0.032000	0.075000	.05907447
2	0.349000	0.031000	0.073000	.05767753
2	0.350000	0.031000	0.073000	.05816340
2	0.350000	0.032000	0.074000	.05863702
3	0.317000	0.035000	0.066000	.11099028
3	0.323000	0.036000	0.067000	.10706187
3	0.321000	0.035000	0.068000	.10994862
3	0.318000	0.036000	0.067000	.10986517
3	0.320000	0.034000	0.066000	.10469386
3	0.316000	0.036000	0.068000	.10942328
3	0.320000	0.036000	0.066000	.10644459
3	0.318000	0.035000	0.067000	.10628017
3	0.316000	0.034000	0.068000	.11264524
3	0.320000	0.036000	0.067000	.10942980
3	0.316000	0.035000	0.068000	.11217135
4	0.309000	0.038000	0.064000	.11104733
4	0.306000	0.039000	0.066000	.10564713
4	0.307000	0.039000	0.065000	.11005335
4	0.305000	0.039000	0.064000	.10498982
4	0.302000	0.040000	0.064000	.10759450
4	0.308000	0.040000	0.065000	.10517197
4	0.307000	0.039000	0.065000	.10988995
4	0.307000	0.037000	0.064000	.10886800
4	0.311000	0.039000	0.068000	.10658358
4	0.309000	0.039000	0.065000	.10526509
4	0.306000	0.040000	0.064000	.10575907
5	0.302000	0.043000	0.065000	.14874170
5	0.303000	0.044000	0.065000	.15684595
5	0.307000	0.042000	0.066000	.15647357
5	0.297000	0.045000	0.067000	.15651229
5	0.312000	0.048000	0.067000	.15362212
5	0.300000	0.043000	0.065000	.14939134
5	0.296000	0.044000	0.063000	.15267546
5	0.301000	0.043000	0.065000	.14877558
5	0.307000	0.043000	0.066000	.15483886
5	0.303000	0.043000	0.064000	.15775158
5	0.307000	0.043000	0.062000	.14969334
6	0.294000	0.049000	0.068000	.15136949
6	0.299000	0.051000	0.065000	.15170991
6	0.298000	0.057000	0.067000	.15525919
6	0.294000	0.050000	0.068000	.14833574
6	0.299000	0.049000	0.067000	.15670371
6	0.301000	0.047000	0.065000	.15668080
6	0.295000	0.050000	0.067000	.15681863
6	0.302000	0.049000	0.068000	.15483799
6	0.298000	0.049000	0.064000	.15668663
6	0.300000	0.050000	0.066000	.16124258
6	0.298000	0.049000	0.068000	.15482361
