2	99.49359642	1505.84069150	12.86274159
4	99.22534130	499.19052131	32.63721079
6	98.69400587	427.22373555	50.91222587
8	98.65665723	433.36384316	64.54735592
10	98.98306048	343.71878398	78.21070009
12	98.96437908	355.27370471	90.83521703
