1	0.329000	0.043000	0.230000	0.0
1	0.314000	0.032000	0.233000	0.0
1	0.319000	0.033000	0.225000	0.0
1	0.321000	0.031000	0.228000	0.0
1	0.355000	0.031000	0.224000	0.0
1	0.321000	0.033000	0.234000	0.0
1	0.315000	0.032000	0.232000	0.0
1	0.305000	0.030000	0.230000	0.0
1	0.352000	0.032000	0.231000	0.0
1	0.361000	0.039000	0.228000	0.0
1	0.317000	0.032000	0.231000	0.0
2		.12357473	.41243113	.11184412
2		.12669447	.47684539	.11185922
2		.12609326	.40600701	.11172624
2		.14216793	.39375905	.11360018
2		.12845958	.40872583	.11044084
2		.12630943	.40298339	.11213133
2		.13388043	.41661507	.11309700
2		.12843186	.40272272	.11212440
2		.12943281	.40870497	.11445529
2		.13004334	.40760146	.11250665
2		.13199506	.42482593	.11168956
3		.13126150	.33769647	.21092190
3		.12836652	.33985809	.21512510
3		.14754349	.33947691	.21078316
3		.13294012	.34342394	.21121968
3		.13602881	.34365041	.21135133
3		.13218590	.34853293	.21094572
3		.12655753	.38660002	.21227355
3		.12790328	.35423651	.20869574
3		.14786799	.34388519	.21113325
3		.12709105	.34214405	.20980374
3		.14035998	.37321198	.20872861
4		.13104688	.32877387	.22257866
4		.13534990	.34106190	.22328449
4		.13666605	.35981571	.22548228
4		.14203386	.35827155	.22240573
4		.13696625	.34986308	.22064934
4		.13214967	.32085830	.21809961
4		.13224177	.34330748	.22088573
4		.13298867	.37015396	.22215382
4		.13342832	.32810683	.21794811
4		.13344709	.32029255	.22126453
4		.13277206	.31676309	.22249628
5		.14319128	.35885757	.30114140
5		.12753928	.35491325	.28822960
5		.13695946	.32103719	.29930927
5		.12682925	.32227270	.30203261
5		.13233333	.35335318	.29657481
5		.13327140	.32198432	.29391147
5		.13159632	.35557358	.29976015
5		.13743947	.32272658	.29819487
5		.14021785	.32666377	.29583327
5		.12932423	.34771118	.29734153
5		.12964526	.31759513	.29505652
6		.13105176	.34766799	.31216040
6		.13135929	.35046465	.31675424
6		.13834689	.36816451	.31488163
6		.13601431	.33133911	.31186626
6		.12952117	.33795388	.31149472
6		.13361676	.34884935	.31294355
6		.12206073	.35390734	.31197117
6		.12931204	.34871633	.31755009
6		.12640242	.33922155	.31503074
6		.13507075	.35197673	.31176245
6		.14019493	.35777141	.30861639
