1	0.127000	0.011000	0.086000	0.0
1	0.119000	0.011000	0.088000	0.0
1	0.125000	0.017000	0.089000	0.0
1	0.119000	0.013000	0.087000	0.0
1	0.119000	0.017000	0.087000	0.0
1	0.121000	0.012000	0.088000	0.0
1	0.120000	0.012000	0.088000	0.0
1	0.115000	0.020000	0.090000	0.0
1	0.110000	0.012000	0.088000	0.0
1	0.125000	0.018000	0.089000	0.0
1	0.123000	0.012000	0.087000	0.0
2		.06463612	.17178759	.05899714
2		.05934554	.16613142	.05777935
2		.06085866	.17276816	.06072212
2		.06909605	.18449426	.05865266
2		.06502309	.17021357	.06431310
2		.06808026	.19287066	.05933011
2		.06580401	.17633345	.05621635
2		.06033993	.17395002	.05436415
2		.06242443	.16988121	.05910559
2		.06213922	.17337208	.05755369
2		.06532806	.16880843	.05841178
3		.06198060	.16053104	.10231548
3		.06289963	.15771334	.10960489
3		.06462624	.16553147	.10318627
3		.06276075	.15799162	.10776746
3		.06397196	.18115516	.10378733
3		.07018449	.15408881	.10518554
3		.05649929	.16230803	.10421823
3		.06751202	.15860205	.10732750
3		.05887697	.17071859	.10373087
3		.06093529	.18394091	.10091614
3		.07441333	.16356923	.10457214
4		.06822778	.18018352	.10425964
4		.06811252	.16724061	.10898862
4		.06304622	.17648138	.10534361
4		.06808656	.18336101	.10542014
4		.05993600	.18065278	.10574446
4		.06634033	.17661653	.10651625
4		.06655977	.16441706	.10397840
4		.05936587	.18170718	.10743740
4		.06657986	.16374445	.10559799
4		.05986047	.16322018	.10616670
4		.06737654	.16525673	.10722941
5		.06713976	.18363989	.15111501
5		.05790615	.17259208	.15413758
5		.06446882	.19223705	.14830029
5		.06913482	.17985337	.15088141
5		.06814352	.17468548	.15411942
5		.05865738	.18332452	.15088900
5		.05703321	.18847294	.14789402
5		.06775028	.17799160	.14979494
5		.05886983	.18355362	.14926734
5		.06274863	.17994266	.14997530
5		.06326597	.17464548	.15140476
6		.06200629	.19302630	.15644231
6		.07217205	.18179091	.15497426
6		.06100467	.18571317	.15063806
6		.06578143	.18498575	.15104353
6		.07062624	.18974408	.15876140
6		.06186481	.19028231	.15002020
6		.07094522	.18777246	.14512340
6		.06006272	.18581073	.15374718
6		.05947340	.18273070	.15390191
6		.06771666	.19005177	.15275564
6		.06993968	.18966042	.15197504
